timestamp,temperature_degF,humidity_pc,global_Wpms,direct_Wpms,diffuse_Wpms
2018-01-01 08:00:00+00:00,35.96,29.8,0.0,0.0,0.0
2018-01-01 09:00:00+00:00,35.96,29.8,0.0,0.0,0.0
2018-01-01 10:00:00+00:00,32.0,31.6,0.0,0.0,0.0
2018-01-01 11:00:00+00:00,30.02,34.6,0.0,0.0,0.0
2018-01-01 12:00:00+00:00,32.0,33.1,0.0,0.0,0.0
2018-01-01 13:00:00+00:00,30.02,34.6,0.0,0.0,0.0
2018-01-01 14:00:00+00:00,30.02,36.2,0.0,0.0,0.0
2018-01-01 15:00:00+00:00,32.0,34.9,19.5,64.5,16.5
2018-01-01 16:00:00+00:00,41.0,27.0,134.5,306.0,68.0
2018-01-01 17:00:00+00:00,46.94,22.5,306.0,600.0,88.5
2018-01-01 18:00:00+00:00,55.04,16.7,413.5,627.5,126.0
2018-01-01 19:00:00+00:00,59.0,13.8,491.0,696.0,127.5
2018-01-01 20:00:00+00:00,62.06,13.0,534.0,818.5,99.0
2018-01-01 21:00:00+00:00,66.02,10.2,459.0,697.5,117.5
2018-01-01 22:00:00+00:00,64.94,10.6,332.0,522.5,122.0
2018-01-01 23:00:00+00:00,64.94,10.6,207.5,495.0,75.5
2018-01-02 00:00:00+00:00,60.98,12.2,56.5,151.0,36.0
2018-01-02 01:00:00+00:00,53.96,15.0,0.0,0.0,0.0
2018-01-02 02:00:00+00:00,48.92,18.1,0.0,0.0,0.0
2018-01-02 03:00:00+00:00,44.06,19.7,0.0,0.0,0.0
2018-01-02 04:00:00+00:00,39.92,21.9,0.0,0.0,0.0
2018-01-02 05:00:00+00:00,39.02,22.6,0.0,0.0,0.0
2018-01-02 06:00:00+00:00,39.92,23.1,0.0,0.0,0.0
2018-01-02 07:00:00+00:00,39.92,21.9,0.0,0.0,0.0
2018-01-02 08:00:00+00:00,39.02,23.9,0.0,0.0,0.0
2018-01-02 09:00:00+00:00,37.04,24.5,0.0,0.0,0.0
2018-01-02 10:00:00+00:00,37.04,24.5,0.0,0.0,0.0
2018-01-02 11:00:00+00:00,37.94,23.6,0.0,0.0,0.0
2018-01-02 12:00:00+00:00,39.92,23.1,0.0,0.0,0.0
2018-01-02 13:00:00+00:00,39.02,25.0,0.0,0.0,0.0
2018-01-02 14:00:00+00:00,37.04,27.1,0.0,0.0,0.0
2018-01-02 15:00:00+00:00,37.94,26.1,12.0,9.0,12.0
2018-01-02 16:00:00+00:00,44.06,22.7,68.0,6.0,66.5
2018-01-02 17:00:00+00:00,48.02,20.7,187.5,113.5,145.5
2018-01-02 18:00:00+00:00,55.94,14.6,298.0,223.5,196.5
2018-01-02 19:00:00+00:00,60.08,12.0,366.5,263.0,229.0
2018-01-02 20:00:00+00:00,64.94,10.6,400.5,330.0,225.0
2018-01-02 21:00:00+00:00,68.0,9.1,414.0,506.0,166.0
2018-01-02 22:00:00+00:00,69.08,10.1,328.0,502.5,126.5
2018-01-02 23:00:00+00:00,66.92,11.5,208.0,479.0,77.0
2018-01-03 00:00:00+00:00,60.08,13.9,55.5,151.0,39.0
2018-01-03 01:00:00+00:00,57.02,14.8,1.0,9.0,1.5
2018-01-03 02:00:00+00:00,55.94,15.4,0.0,0.0,0.0
2018-01-03 03:00:00+00:00,51.08,17.5,0.0,0.0,0.0
2018-01-03 04:00:00+00:00,48.02,19.6,0.0,0.0,0.0
2018-01-03 05:00:00+00:00,42.98,21.5,0.0,0.0,0.0
2018-01-03 06:00:00+00:00,39.92,24.2,0.0,0.0,0.0
2018-01-03 07:00:00+00:00,39.02,26.4,0.0,0.0,0.0
2018-01-03 08:00:00+00:00,37.04,28.6,0.0,0.0,0.0
2018-01-03 09:00:00+00:00,35.06,29.3,0.0,0.0,0.0
2018-01-03 10:00:00+00:00,35.96,31.2,0.0,0.0,0.0
2018-01-03 11:00:00+00:00,35.06,32.3,0.0,0.0,0.0
2018-01-03 12:00:00+00:00,28.94,32.9,0.0,0.0,0.0
2018-01-03 13:00:00+00:00,30.02,31.3,0.0,0.0,0.0
2018-01-03 14:00:00+00:00,30.02,36.2,0.0,0.0,0.0
2018-01-03 15:00:00+00:00,37.94,31.8,16.5,24.5,15.5
2018-01-03 16:00:00+00:00,42.08,28.6,95.0,77.5,78.5
2018-01-03 17:00:00+00:00,46.94,23.7,210.5,202.0,136.0
2018-01-03 18:00:00+00:00,51.98,20.7,350.0,373.0,177.5
2018-01-03 19:00:00+00:00,57.02,18.0,343.0,229.0,223.5
2018-01-03 20:00:00+00:00,57.92,18.4,254.0,91.0,205.0
2018-01-03 21:00:00+00:00,59.0,18.5,137.0,6.0,134.0
2018-01-03 22:00:00+00:00,60.98,17.2,164.0,51.0,143.0
2018-01-03 23:00:00+00:00,60.08,17.8,147.5,237.5,87.5
2018-01-04 00:00:00+00:00,55.94,20.6,65.0,216.5,38.5
2018-01-04 01:00:00+00:00,55.04,21.3,1.0,8.5,1.5
2018-01-04 02:00:00+00:00,50.0,28.3,0.0,0.0,0.0
2018-01-04 03:00:00+00:00,48.92,26.7,0.0,0.0,0.0
2018-01-04 04:00:00+00:00,46.04,27.1,0.0,0.0,0.0
2018-01-04 05:00:00+00:00,46.94,26.2,0.0,0.0,0.0
2018-01-04 06:00:00+00:00,39.92,32.8,0.0,0.0,0.0
2018-01-04 07:00:00+00:00,41.0,31.4,0.0,0.0,0.0
2018-01-04 08:00:00+00:00,37.94,33.6,0.0,0.0,0.0
2018-01-04 09:00:00+00:00,37.94,31.8,0.0,0.0,0.0
2018-01-04 10:00:00+00:00,35.96,34.4,0.0,0.0,0.0
2018-01-04 11:00:00+00:00,37.94,35.4,0.0,0.0,0.0
2018-01-04 12:00:00+00:00,37.04,36.7,0.0,0.0,0.0
2018-01-04 13:00:00+00:00,33.08,36.9,0.0,0.0,0.0
2018-01-04 14:00:00+00:00,33.08,38.6,0.0,0.0,0.0
2018-01-04 15:00:00+00:00,37.94,33.6,27.5,148.0,16.5
2018-01-04 16:00:00+00:00,42.98,29.1,68.5,57.0,58.5
2018-01-04 17:00:00+00:00,51.08,23.6,262.0,404.5,115.5
2018-01-04 18:00:00+00:00,57.02,19.9,400.5,565.5,135.5
2018-01-04 19:00:00+00:00,64.04,17.0,530.5,842.5,88.5
2018-01-04 20:00:00+00:00,69.08,24.0,526.5,778.0,110.0
2018-01-04 21:00:00+00:00,71.06,43.9,498.0,828.0,87.5
2018-01-04 22:00:00+00:00,71.06,43.9,399.5,800.0,73.5
2018-01-04 23:00:00+00:00,69.08,47.0,250.0,690.5,58.0
2018-01-05 00:00:00+00:00,64.04,49.8,85.0,420.0,33.0
2018-01-05 01:00:00+00:00,62.06,64.6,1.0,12.0,1.5
2018-01-05 02:00:00+00:00,60.98,62.3,0.0,0.0,0.0
2018-01-05 03:00:00+00:00,55.04,77.1,0.0,0.0,0.0
2018-01-05 04:00:00+00:00,55.94,80.4,0.0,0.0,0.0
2018-01-05 05:00:00+00:00,60.08,69.3,0.0,0.0,0.0
2018-01-05 06:00:00+00:00,57.92,80.5,0.0,0.0,0.0
2018-01-05 07:00:00+00:00,55.04,77.1,0.0,0.0,0.0
2018-01-05 08:00:00+00:00,51.08,89.2,0.0,0.0,0.0
2018-01-05 09:00:00+00:00,50.0,92.9,0.0,0.0,0.0
2018-01-05 10:00:00+00:00,44.06,92.7,0.0,0.0,0.0
2018-01-05 11:00:00+00:00,44.96,85.9,0.0,0.0,0.0
2018-01-05 12:00:00+00:00,44.06,88.9,0.0,0.0,0.0
2018-01-05 13:00:00+00:00,42.08,92.0,0.0,0.0,0.0
2018-01-05 14:00:00+00:00,35.96,92.4,0.0,0.0,0.0
2018-01-05 15:00:00+00:00,42.98,92.6,30.0,197.5,17.0
2018-01-05 16:00:00+00:00,53.06,77.0,181.0,639.0,45.0
2018-01-05 17:00:00+00:00,60.08,66.5,346.0,808.0,58.0
2018-01-05 18:00:00+00:00,66.02,54.0,476.5,887.0,65.0
2018-01-05 19:00:00+00:00,69.98,34.8,553.0,921.0,68.5
2018-01-05 20:00:00+00:00,71.06,33.6,565.5,916.5,73.0
2018-01-05 21:00:00+00:00,71.06,32.2,501.5,832.5,88.0
2018-01-05 22:00:00+00:00,71.06,31.1,373.5,676.0,94.5
2018-01-05 23:00:00+00:00,66.92,41.8,228.5,565.0,68.0
2018-01-06 00:00:00+00:00,62.96,55.8,77.5,334.0,36.5
2018-01-06 01:00:00+00:00,60.98,55.5,1.0,11.0,1.5
2018-01-06 02:00:00+00:00,59.0,64.2,0.0,0.0,0.0
2018-01-06 03:00:00+00:00,57.92,69.5,0.0,0.0,0.0
2018-01-06 04:00:00+00:00,55.94,74.7,0.0,0.0,0.0
2018-01-06 05:00:00+00:00,53.96,77.0,0.0,0.0,0.0
2018-01-06 06:00:00+00:00,57.02,71.8,0.0,0.0,0.0
2018-01-06 07:00:00+00:00,57.02,66.6,0.0,0.0,0.0
2018-01-06 08:00:00+00:00,53.96,71.5,0.0,0.0,0.0
2018-01-06 09:00:00+00:00,51.98,71.3,0.0,0.0,0.0
2018-01-06 10:00:00+00:00,48.02,79.8,0.0,0.0,0.0
2018-01-06 11:00:00+00:00,48.02,79.8,0.0,0.0,0.0
2018-01-06 12:00:00+00:00,51.98,68.8,0.0,0.0,0.0
2018-01-06 13:00:00+00:00,46.94,79.7,0.0,0.0,0.0
2018-01-06 14:00:00+00:00,57.02,48.7,0.0,0.0,0.0
2018-01-06 15:00:00+00:00,60.08,49.2,14.0,11.0,14.0
2018-01-06 16:00:00+00:00,64.04,42.8,82.0,27.0,75.5
2018-01-06 17:00:00+00:00,66.02,39.9,231.0,247.0,143.0
2018-01-06 18:00:00+00:00,69.08,33.3,333.0,300.0,193.5
2018-01-06 19:00:00+00:00,69.98,27.6,403.0,346.5,220.0
2018-01-06 20:00:00+00:00,69.98,36.3,386.0,268.5,241.0
2018-01-06 21:00:00+00:00,69.08,37.5,348.5,257.0,220.0
2018-01-06 22:00:00+00:00,66.92,45.1,281.0,267.5,171.0
2018-01-06 23:00:00+00:00,64.94,43.2,149.5,127.0,114.0
2018-01-07 00:00:00+00:00,60.08,61.8,53.5,71.5,44.0
2018-01-07 01:00:00+00:00,59.0,66.9,0.5,2.5,0.5
2018-01-07 02:00:00+00:00,57.92,71.9,0.0,0.0,0.0
2018-01-07 03:00:00+00:00,57.92,74.8,0.0,0.0,0.0
2018-01-07 04:00:00+00:00,57.02,77.3,0.0,0.0,0.0
2018-01-07 05:00:00+00:00,55.04,83.1,0.0,0.0,0.0
2018-01-07 06:00:00+00:00,53.06,85.8,0.0,0.0,0.0
2018-01-07 07:00:00+00:00,55.04,77.1,0.0,0.0,0.0
2018-01-07 08:00:00+00:00,53.96,77.0,0.0,0.0,0.0
2018-01-07 09:00:00+00:00,48.92,89.7,0.0,0.0,0.0
2018-01-07 10:00:00+00:00,46.94,89.6,0.0,0.0,0.0
2018-01-07 11:00:00+00:00,46.04,92.7,0.0,0.0,0.0
2018-01-07 12:00:00+00:00,42.98,92.6,0.0,0.0,0.0
2018-01-07 13:00:00+00:00,42.08,92.0,0.0,0.0,0.0
2018-01-07 14:00:00+00:00,37.94,96.5,0.0,0.0,0.0
2018-01-07 15:00:00+00:00,37.04,92.5,27.0,158.5,16.5
2018-01-07 16:00:00+00:00,46.94,86.0,166.5,501.5,53.5
2018-01-07 17:00:00+00:00,50.0,76.7,300.0,573.5,98.5
2018-01-07 18:00:00+00:00,55.94,64.3,383.0,478.0,158.5
2018-01-07 19:00:00+00:00,62.06,47.8,551.0,892.5,79.0
2018-01-07 20:00:00+00:00,64.94,32.8,574.0,933.0,69.0
2018-01-07 21:00:00+00:00,64.94,34.0,485.0,755.5,103.5
2018-01-07 22:00:00+00:00,64.94,35.5,314.0,431.5,139.0
2018-01-07 23:00:00+00:00,64.94,32.8,244.0,635.5,61.5
2018-01-08 00:00:00+00:00,60.98,36.2,82.5,347.0,36.5
2018-01-08 01:00:00+00:00,53.96,44.9,1.0,10.5,1.0
2018-01-08 02:00:00+00:00,51.98,50.1,0.0,0.0,0.0
2018-01-08 03:00:00+00:00,51.08,49.9,0.0,0.0,0.0
2018-01-08 04:00:00+00:00,51.98,48.3,0.0,0.0,0.0
2018-01-08 05:00:00+00:00,51.98,50.1,0.0,0.0,0.0
2018-01-08 06:00:00+00:00,53.06,48.1,0.0,0.0,0.0
2018-01-08 07:00:00+00:00,51.08,51.8,0.0,0.0,0.0
2018-01-08 08:00:00+00:00,51.08,51.8,0.0,0.0,0.0
2018-01-08 09:00:00+00:00,51.08,54.0,0.0,0.0,0.0
2018-01-08 10:00:00+00:00,50.0,56.3,0.0,0.0,0.0
2018-01-08 11:00:00+00:00,50.0,60.9,0.0,0.0,0.0
2018-01-08 12:00:00+00:00,50.0,76.7,0.0,0.0,0.0
2018-01-08 13:00:00+00:00,50.0,82.7,0.0,0.0,0.0
2018-01-08 14:00:00+00:00,48.92,89.7,0.0,0.0,0.0
2018-01-08 15:00:00+00:00,48.92,92.8,2.5,0.0,2.5
2018-01-08 16:00:00+00:00,50.0,89.2,8.5,0.0,8.5
2018-01-08 17:00:00+00:00,51.08,82.8,64.0,1.0,63.5
2018-01-08 18:00:00+00:00,51.08,85.7,50.0,0.0,50.0
2018-01-08 19:00:00+00:00,51.98,82.9,119.0,1.0,118.0
2018-01-08 20:00:00+00:00,51.98,82.9,108.0,1.0,107.0
2018-01-08 21:00:00+00:00,51.08,92.3,99.5,3.0,98.0
2018-01-08 22:00:00+00:00,50.0,96.0,63.0,0.0,63.0
2018-01-08 23:00:00+00:00,50.0,96.0,38.0,0.0,38.0
2018-01-09 00:00:00+00:00,48.92,100.0,14.5,0.0,14.5
2018-01-09 01:00:00+00:00,48.68,100.0,1.0,5.0,1.0
2018-01-09 02:00:00+00:00,49.28,96.0,0.0,0.0,0.0
2018-01-09 03:00:00+00:00,49.04,96.0,0.0,0.0,0.0
2018-01-09 04:00:00+00:00,50.0,96.0,0.0,0.0,0.0
2018-01-09 05:00:00+00:00,48.92,96.7,0.0,0.0,0.0
2018-01-09 06:00:00+00:00,48.68,96.7,0.0,0.0,0.0
2018-01-09 07:00:00+00:00,48.02,96.0,0.0,0.0,0.0
2018-01-09 08:00:00+00:00,48.02,96.0,0.0,0.0,0.0
2018-01-09 09:00:00+00:00,47.34,98.0,0.0,0.0,0.0
2018-01-09 10:00:00+00:00,46.67,100.0,0.0,0.0,0.0
2018-01-09 11:00:00+00:00,45.21,100.0,0.0,0.0,0.0
2018-01-09 12:00:00+00:00,44.36,100.0,0.0,0.0,0.0
2018-01-09 13:00:00+00:00,44.96,100.0,0.0,0.0,0.0
2018-01-09 14:00:00+00:00,46.47,100.0,0.0,0.0,0.0
2018-01-09 15:00:00+00:00,47.66,86.1,16.0,32.0,14.0
2018-01-09 16:00:00+00:00,48.92,79.8,89.0,119.5,65.0
2018-01-09 17:00:00+00:00,49.28,82.7,249.5,385.5,105.5
2018-01-09 18:00:00+00:00,51.08,76.8,374.0,486.5,149.5
2018-01-09 19:00:00+00:00,53.06,58.7,445.0,540.5,155.0
2018-01-09 20:00:00+00:00,51.98,68.8,302.0,264.0,157.5
2018-01-09 21:00:00+00:00,50.0,76.7,157.0,40.0,137.0
2018-01-09 22:00:00+00:00,50.0,82.7,174.0,104.0,128.0
2018-01-09 23:00:00+00:00,48.92,83.2,87.0,30.5,78.5
2018-01-10 00:00:00+00:00,48.02,89.1,55.0,128.5,41.5
2018-01-10 01:00:00+00:00,48.02,86.1,2.5,10.0,2.5
2018-01-10 02:00:00+00:00,44.96,92.7,0.0,0.0,0.0
2018-01-10 03:00:00+00:00,44.06,88.9,0.0,0.0,0.0
2018-01-10 04:00:00+00:00,46.04,86.0,0.0,0.0,0.0
2018-01-10 05:00:00+00:00,48.02,79.8,0.0,0.0,0.0
2018-01-10 06:00:00+00:00,48.02,79.8,0.0,0.0,0.0
2018-01-10 07:00:00+00:00,48.02,79.8,0.0,0.0,0.0
2018-01-10 08:00:00+00:00,50.0,71.0,0.0,0.0,0.0
2018-01-10 09:00:00+00:00,48.02,79.8,0.0,0.0,0.0
2018-01-10 10:00:00+00:00,48.92,77.1,0.0,0.0,0.0
2018-01-10 11:00:00+00:00,48.92,79.8,0.0,0.0,0.0
2018-01-10 12:00:00+00:00,48.92,77.1,0.0,0.0,0.0
2018-01-10 13:00:00+00:00,50.0,74.1,0.0,0.0,0.0
2018-01-10 14:00:00+00:00,50.0,74.1,0.0,0.0,0.0
2018-01-10 15:00:00+00:00,50.0,76.7,28.5,143.0,17.0
2018-01-10 16:00:00+00:00,53.06,71.4,143.5,442.5,53.0
2018-01-10 17:00:00+00:00,55.04,66.4,275.0,541.0,72.5
2018-01-10 18:00:00+00:00,55.94,64.3,446.5,735.5,100.5
2018-01-10 19:00:00+00:00,55.94,64.3,521.5,772.5,108.0
2018-01-10 20:00:00+00:00,55.94,64.3,493.5,609.0,159.5
2018-01-10 21:00:00+00:00,55.04,63.7,408.5,450.0,181.5
2018-01-10 22:00:00+00:00,55.94,61.6,401.5,735.0,88.5
2018-01-10 23:00:00+00:00,55.04,61.5,234.5,523.5,82.0
2018-01-11 00:00:00+00:00,51.08,73.7,89.0,336.5,41.0
2018-01-11 01:00:00+00:00,51.08,71.2,2.0,15.5,2.0
2018-01-11 02:00:00+00:00,48.92,77.1,0.0,0.0,0.0
2018-01-11 03:00:00+00:00,48.92,77.1,0.0,0.0,0.0
2018-01-11 04:00:00+00:00,48.92,77.1,0.0,0.0,0.0
2018-01-11 05:00:00+00:00,48.92,77.1,0.0,0.0,0.0
2018-01-11 06:00:00+00:00,48.02,76.5,0.0,0.0,0.0
2018-01-11 07:00:00+00:00,46.94,79.7,0.0,0.0,0.0
2018-01-11 08:00:00+00:00,44.06,85.2,0.0,0.0,0.0
2018-01-11 09:00:00+00:00,42.98,88.8,0.0,0.0,0.0
2018-01-11 10:00:00+00:00,41.0,88.7,0.0,0.0,0.0
2018-01-11 11:00:00+00:00,39.02,92.5,0.0,0.0,0.0
2018-01-11 12:00:00+00:00,39.02,92.5,0.0,0.0,0.0
2018-01-11 13:00:00+00:00,35.06,100.0,0.0,0.0,0.0
2018-01-11 14:00:00+00:00,35.96,92.4,0.0,0.0,0.0
2018-01-11 15:00:00+00:00,37.04,92.5,31.5,202.0,17.5
2018-01-11 16:00:00+00:00,44.96,85.9,184.5,635.5,47.5
2018-01-11 17:00:00+00:00,50.0,74.1,352.5,807.5,60.5
2018-01-11 18:00:00+00:00,53.06,66.1,485.0,886.5,66.5
2018-01-11 19:00:00+00:00,57.02,57.3,564.5,922.0,70.0
2018-01-11 20:00:00+00:00,59.0,57.5,581.5,929.0,70.0
2018-01-11 21:00:00+00:00,60.08,51.3,535.5,912.5,68.0
2018-01-11 22:00:00+00:00,60.98,49.7,430.0,865.0,62.0
2018-01-11 23:00:00+00:00,62.96,46.3,279.0,764.0,52.0
2018-01-12 00:00:00+00:00,60.08,53.1,106.0,514.0,34.5
2018-01-12 01:00:00+00:00,55.94,64.3,3.5,35.5,3.5
2018-01-12 02:00:00+00:00,51.98,71.3,0.0,0.0,0.0
2018-01-12 03:00:00+00:00,50.0,71.0,0.0,0.0,0.0
2018-01-12 04:00:00+00:00,51.08,60.6,0.0,0.0,0.0
2018-01-12 05:00:00+00:00,62.06,17.5,0.0,0.0,0.0
2018-01-12 06:00:00+00:00,57.92,32.4,0.0,0.0,0.0
2018-01-12 07:00:00+00:00,51.98,46.2,0.0,0.0,0.0
2018-01-12 08:00:00+00:00,48.02,53.6,0.0,0.0,0.0
2018-01-12 09:00:00+00:00,60.98,26.5,0.0,0.0,0.0
2018-01-12 10:00:00+00:00,59.0,40.5,0.0,0.0,0.0
2018-01-12 11:00:00+00:00,57.02,43.5,0.0,0.0,0.0
2018-01-12 12:00:00+00:00,55.04,46.7,0.0,0.0,0.0
2018-01-12 13:00:00+00:00,50.0,49.8,0.0,0.0,0.0
2018-01-12 14:00:00+00:00,53.06,44.4,0.0,0.0,0.0
2018-01-12 15:00:00+00:00,55.94,46.9,22.5,76.5,18.0
2018-01-12 16:00:00+00:00,60.98,39.1,137.0,286.0,73.0
2018-01-12 17:00:00+00:00,68.0,29.5,327.5,661.0,83.5
2018-01-12 18:00:00+00:00,60.08,49.2,501.0,926.5,62.0
2018-01-12 19:00:00+00:00,62.06,45.9,584.5,962.5,66.5
2018-01-12 20:00:00+00:00,64.94,39.8,602.0,965.0,68.5
2018-01-12 21:00:00+00:00,66.92,37.1,553.5,934.0,72.5
2018-01-12 22:00:00+00:00,66.02,43.1,445.0,882.0,66.5
2018-01-12 23:00:00+00:00,66.02,44.9,286.5,765.0,57.0
2018-01-13 00:00:00+00:00,60.98,55.5,103.0,426.5,38.0
2018-01-13 01:00:00+00:00,53.96,74.5,3.5,31.5,3.5
2018-01-13 02:00:00+00:00,51.98,76.9,0.0,0.0,0.0
2018-01-13 03:00:00+00:00,48.92,79.8,0.0,0.0,0.0
2018-01-13 04:00:00+00:00,46.04,86.0,0.0,0.0,0.0
2018-01-13 05:00:00+00:00,44.06,88.9,0.0,0.0,0.0
2018-01-13 06:00:00+00:00,42.08,92.0,0.0,0.0,0.0
2018-01-13 07:00:00+00:00,41.0,92.6,0.0,0.0,0.0
2018-01-13 08:00:00+00:00,39.02,95.9,0.0,0.0,0.0
2018-01-13 09:00:00+00:00,37.94,96.5,0.0,0.0,0.0
2018-01-13 10:00:00+00:00,37.94,92.5,0.0,0.0,0.0
2018-01-13 11:00:00+00:00,37.94,89.2,0.0,0.0,0.0
2018-01-13 12:00:00+00:00,35.06,95.8,0.0,0.0,0.0
2018-01-13 13:00:00+00:00,35.06,95.8,0.0,0.0,0.0
2018-01-13 14:00:00+00:00,35.06,95.8,0.0,0.0,0.0
2018-01-13 15:00:00+00:00,37.04,92.5,22.0,73.0,17.0
2018-01-13 16:00:00+00:00,44.06,85.2,140.0,311.5,73.0
2018-01-13 17:00:00+00:00,51.98,71.3,277.5,420.5,124.0
2018-01-13 18:00:00+00:00,55.04,61.5,430.5,624.0,130.5
2018-01-13 19:00:00+00:00,60.98,45.7,584.0,948.0,71.5
2018-01-13 20:00:00+00:00,64.04,36.7,582.0,889.0,88.0
2018-01-13 21:00:00+00:00,66.02,31.6,537.0,877.5,83.0
2018-01-13 22:00:00+00:00,66.92,25.8,431.0,826.0,75.0
2018-01-13 23:00:00+00:00,66.02,26.6,282.0,732.0,59.0
2018-01-14 00:00:00+00:00,59.0,42.0,99.5,392.5,42.0
2018-01-14 01:00:00+00:00,51.08,60.6,4.5,45.5,4.5
2018-01-14 02:00:00+00:00,50.0,63.0,0.0,0.0,0.0
2018-01-14 03:00:00+00:00,46.94,68.2,0.0,0.0,0.0
2018-01-14 04:00:00+00:00,46.04,67.7,0.0,0.0,0.0
2018-01-14 05:00:00+00:00,42.98,76.0,0.0,0.0,0.0
2018-01-14 06:00:00+00:00,41.0,79.2,0.0,0.0,0.0
2018-01-14 07:00:00+00:00,42.08,72.7,0.0,0.0,0.0
2018-01-14 08:00:00+00:00,41.0,75.9,0.0,0.0,0.0
2018-01-14 09:00:00+00:00,41.0,75.9,0.0,0.0,0.0
2018-01-14 10:00:00+00:00,37.04,85.4,0.0,0.0,0.0
2018-01-14 11:00:00+00:00,35.96,89.1,0.0,0.0,0.0
2018-01-14 12:00:00+00:00,35.96,89.1,0.0,0.0,0.0
2018-01-14 13:00:00+00:00,37.04,85.4,0.0,0.0,0.0
2018-01-14 14:00:00+00:00,35.06,84.2,0.0,0.0,0.0
2018-01-14 15:00:00+00:00,37.94,85.5,21.0,54.5,17.5
2018-01-14 16:00:00+00:00,42.98,73.4,139.5,298.0,74.0
2018-01-14 17:00:00+00:00,51.08,56.0,280.0,425.5,122.0
2018-01-14 18:00:00+00:00,53.96,46.6,381.0,427.0,177.0
2018-01-14 19:00:00+00:00,59.0,38.8,462.5,500.5,190.5
2018-01-14 20:00:00+00:00,62.96,31.1,500.5,594.0,169.0
2018-01-14 21:00:00+00:00,64.94,25.2,468.5,616.5,146.5
2018-01-14 22:00:00+00:00,66.92,24.8,274.5,207.5,183.5
2018-01-14 23:00:00+00:00,66.92,24.8,222.0,437.0,95.5
2018-01-15 00:00:00+00:00,62.06,33.6,113.0,502.5,38.5
2018-01-15 01:00:00+00:00,57.02,43.5,5.0,47.0,4.5
2018-01-15 02:00:00+00:00,46.94,68.2,0.0,0.0,0.0
2018-01-15 03:00:00+00:00,44.96,73.6,0.0,0.0,0.0
2018-01-15 04:00:00+00:00,42.98,76.0,0.0,0.0,0.0
2018-01-15 05:00:00+00:00,42.98,76.0,0.0,0.0,0.0
2018-01-15 06:00:00+00:00,42.98,76.0,0.0,0.0,0.0
2018-01-15 07:00:00+00:00,41.0,79.2,0.0,0.0,0.0
2018-01-15 08:00:00+00:00,39.92,82.6,0.0,0.0,0.0
2018-01-15 09:00:00+00:00,39.02,81.9,0.0,0.0,0.0
2018-01-15 10:00:00+00:00,37.04,88.6,0.0,0.0,0.0
2018-01-15 11:00:00+00:00,35.06,88.5,0.0,0.0,0.0
2018-01-15 12:00:00+00:00,35.06,92.4,0.0,0.0,0.0
2018-01-15 13:00:00+00:00,37.04,81.8,0.0,0.0,0.0
2018-01-15 14:00:00+00:00,35.96,85.3,0.0,0.0,0.0
2018-01-15 15:00:00+00:00,37.04,85.4,27.0,123.0,18.0
2018-01-15 16:00:00+00:00,41.0,79.2,165.0,463.5,62.0
2018-01-15 17:00:00+00:00,48.92,60.7,342.0,713.5,81.5
2018-01-15 18:00:00+00:00,55.04,52.4,417.0,558.0,148.0
2018-01-15 19:00:00+00:00,60.08,39.0,532.5,753.5,121.5
2018-01-15 20:00:00+00:00,64.04,31.3,543.5,737.0,130.5
2018-01-15 21:00:00+00:00,64.94,31.5,489.0,684.5,129.5
2018-01-15 22:00:00+00:00,66.02,29.2,345.0,441.5,149.5
2018-01-15 23:00:00+00:00,64.94,32.8,148.0,113.5,110.5
2018-01-16 00:00:00+00:00,60.98,47.7,50.5,6.5,49.5
2018-01-16 01:00:00+00:00,60.08,40.4,2.5,5.0,2.5
2018-01-16 02:00:00+00:00,53.06,63.4,0.0,0.0,0.0
2018-01-16 03:00:00+00:00,53.06,60.8,0.0,0.0,0.0
2018-01-16 04:00:00+00:00,50.0,71.0,0.0,0.0,0.0
2018-01-16 05:00:00+00:00,46.04,82.4,0.0,0.0,0.0
2018-01-16 06:00:00+00:00,46.04,76.3,0.0,0.0,0.0
2018-01-16 07:00:00+00:00,42.98,82.2,0.0,0.0,0.0
2018-01-16 08:00:00+00:00,44.06,76.1,0.0,0.0,0.0
2018-01-16 09:00:00+00:00,42.08,82.2,0.0,0.0,0.0
2018-01-16 10:00:00+00:00,42.08,82.2,0.0,0.0,0.0
2018-01-16 11:00:00+00:00,41.0,85.7,0.0,0.0,0.0
2018-01-16 12:00:00+00:00,42.08,82.2,0.0,0.0,0.0
2018-01-16 13:00:00+00:00,39.92,89.3,0.0,0.0,0.0
2018-01-16 14:00:00+00:00,41.0,85.7,0.0,0.0,0.0
2018-01-16 15:00:00+00:00,42.08,85.1,12.5,2.0,12.5
2018-01-16 16:00:00+00:00,44.96,82.4,64.0,2.0,63.5
2018-01-16 17:00:00+00:00,50.0,68.1,175.0,115.5,129.5
2018-01-16 18:00:00+00:00,57.92,51.0,365.0,359.5,191.5
2018-01-16 19:00:00+00:00,66.02,37.0,501.0,633.5,154.0
2018-01-16 20:00:00+00:00,71.96,19.8,481.0,507.0,195.0
2018-01-16 21:00:00+00:00,69.08,23.0,412.5,414.5,192.5
2018-01-16 22:00:00+00:00,66.92,25.8,313.0,348.5,157.0
2018-01-16 23:00:00+00:00,64.04,27.4,140.5,124.5,105.0
2018-01-17 00:00:00+00:00,62.06,27.9,84.0,196.0,53.5
